id|nct_id|ctgov_group_code|result_type|title|description|outcome_id
838899745|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751226
838899746|NCT01986881|OG003|Outcome|All Ertugliflozin (Overall Cardiovascular Study)|Ertugliflozin 5 mg or 15 mg, administered orally, once daily, for up to approximately 6 years|258751226
838899747|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751227
838899748|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751227
838899749|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751227
838899750|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751228
838899751|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751228
838899752|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751228
838899753|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751229
838899754|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751229
838899755|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751229
838899756|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751230
838899757|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751230
838899758|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751230
838899759|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751231
838899760|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751231
838899761|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751231
838899762|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751232
838899763|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751232
838899764|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751232
838899765|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751233
838899766|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751233
838899767|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751233
838899768|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751234
838899769|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751234
838899770|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751234
838899771|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751235
838899772|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751235
838899773|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751235
838899774|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751236
838899775|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751236
838899776|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751236
838899777|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751237
838899778|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751237
838899779|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751237
838899780|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751238
838899781|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751238
838899782|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751238
838899783|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751239
838899784|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751239
838899785|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751239
838899786|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751240
838899787|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751240
838899788|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751240
838899789|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751241
838899790|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751241
838899791|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751241
838899792|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751242
838899793|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751242
838899794|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751242
838899795|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751243
838899796|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751243
838899797|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751243
838899798|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751244
838899799|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751244
838899800|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751244
838899801|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751245
838899802|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751245
838899803|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751245
838899804|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751246
838899805|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751246
838899806|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751246
838899807|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751247
838899808|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751247
838899809|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751247
838899810|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751248
838899811|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751248
838899812|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751248
838899813|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751249
838899814|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751249
838899815|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751249
838899816|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751250
838899817|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751250
838899818|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751250
838899819|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751251
838899820|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751251
838899821|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751251
838899822|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751252
838899823|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751252
838899824|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751252
838899825|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751253
838899826|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751253
838899827|NCT01986881|OG002|Outcome|Placebo (Overall Cardiovascular Study)|Matching placebo to ertugliflozin administered orally, once daily, for up to approximately 6 years|258751253
838899828|NCT01986881|OG000|Outcome|Ertugliflozin 5 mg (Overall Cardiovascular Study)|Ertugliflozin 5 mg, administered orally, once daily, for up to approximately 6 years|258751254
838899829|NCT01986881|OG001|Outcome|Ertugliflozin 15 mg (Overall Cardiovascular Study)|Ertugliflozin 15 mg, administered orally, once daily, for up to approximately 6 years|258751254
